, year,link,nse_code,company_name
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19615_ALLCARGO_2020_2021_07092021174217_09072021180034.zip,ALLCARGO,Allcargo Logistics Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16768_ALLCARGO_2019_2020_18082020184145_18082020190002.zip,ALLCARGO,Allcargo Logistics Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14858_ALLCARGO_2018_2019_12072019193323_12072019200006.zip,ALLCARGO,Allcargo Logistics Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13024_ALLCARGO_2017_2018_13082018181129.zip,ALLCARGO,Allcargo Logistics Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11156_ALLCARGO_2016_2017_21082017131344.zip,ALLCARGO,Allcargo Logistics Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9327_ALLCARGO_2015_2016_16082016150239.zip,ALLCARGO,Allcargo Logistics Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6544_ALLCARGO_2014_2015_16072015153942.zip,ALLCARGO,Allcargo Logistics Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4007_ALLCARGO_2013_2014_23072014100908.zip,ALLCARGO,Allcargo Logistics Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1209_ALLCARGO_2012_2013_29082013121946.zip,ALLCARGO,Allcargo Logistics Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALLCARGO_2011_2012_14092012112620.zip,ALLCARGO,Allcargo Logistics Limited
,2009 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_ALLCARGO_2009_2009_18082010121500.zip,ALLCARGO,Allcargo Logistics Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24333_ALLSEC_2023_2024_05072024205736.pdf,ALLDIGI,Alldigi Tech Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23143_ALLSEC_2022_2023_31082023171450_08312023180000.zip,ALLDIGI,Alldigi Tech Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20869_ALLSEC_2021_2022_26082022171810_08262022180005.zip,ALLDIGI,Alldigi Tech Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18742_ALLSEC_2020_2021_16082021162559_16082021170002.zip,ALLDIGI,Alldigi Tech Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17658_ALLSEC_2019_2020_08092020193932_08092020200004.zip,ALLDIGI,Alldigi Tech Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15872_ALLSEC_2018_2019_06092019165105_06092019170008.zip,ALLDIGI,Alldigi Tech Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13033_ALLSEC_2017_2018_14082018113738.zip,ALLDIGI,Alldigi Tech Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11260_ALLSEC_2016_2017_01092017170707.zip,ALLDIGI,Alldigi Tech Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10484_ALLSEC_2015_2016_10102016140002.zip,ALLDIGI,Alldigi Tech Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7097_ALLSEC_2014_2015_20082015140001.zip,ALLDIGI,Alldigi Tech Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3965_ALLSEC_2013_2014_22072014112800.zip,ALLDIGI,Alldigi Tech Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_987_ALLSEC_2012_2013_13082013104850.zip,ALLDIGI,Alldigi Tech Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2629_ALLSEC_2011_2012_22102013160017.zip,ALLDIGI,Alldigi Tech Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALLSEC_2010_2011_11052012042729.zip,ALLDIGI,Alldigi Tech Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALLSEC_2009_2010_22062012104958.zip,ALLDIGI,Alldigi Tech Limited
,2009 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_ALLSEC_2009_2009_23072009000001.zip,ALLDIGI,Alldigi Tech Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25162_ALMONDZ_2023_2024_27082024121024.pdf,ALMONDZ,Almondz Global Securities Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23523_ALMONDZ_2022_2023_05092023173332_09052023180001.zip,ALMONDZ,Almondz Global Securities Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20846_ALMONDZ_2021_2022_25082022180828.zip,ALMONDZ,Almondz Global Securities Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19249_ALMONDZ_2020_2021_03092021152216.zip,ALMONDZ,Almondz Global Securities Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17754_ALMONDZ_2019_2020_12102020170105_17102020114124.zip,ALMONDZ,Almondz Global Securities Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15623_ALMONDZ_2018_2019_02092019183008_02092019190007.zip,ALMONDZ,Almondz Global Securities Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13686_ALMONDZ_2017_2018_28092018115242.zip,ALMONDZ,Almondz Global Securities Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11935_ALMONDZ_2016_2017_04102017112730.zip,ALMONDZ,Almondz Global Securities Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10285_ALMONDZ_2015_2016_04102016162407.zip,ALMONDZ,Almondz Global Securities Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7884_ALMONDZ_2014_2015_07092015094133.zip,ALMONDZ,Almondz Global Securities Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4977_ALMONDZ_2013_2014_05092014165118.zip,ALMONDZ,Almondz Global Securities Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2994_ALMONDZ_2012_2013_25112013163027.zip,ALMONDZ,Almondz Global Securities Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2315_ALMONDZ_2011_2012_15102013100007.zip,ALMONDZ,Almondz Global Securities Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALMONDZ_2009_2010_08042011100808.zip,ALMONDZ,Almondz Global Securities Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24896_ALOKINDS_2023_2024_09082024193732.pdf,ALOKINDS,Alok Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23075_ALOKINDS_2022_2023_29082023210845_08292023220006.zip,ALOKINDS,Alok Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20166_ALOKINDS_2021_2022_01072022190043_07012022200002.zip,ALOKINDS,Alok Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18930_ALOKINDS_2020_2021_26082021185426_26082021190003.zip,ALOKINDS,Alok Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17941_ALOKINDS_2019_2020_06122020001631.zip,ALOKINDS,Alok Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25739_ALPA_2023_2024_04092024195817.pdf,ALPA,Alpa Laboratories Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23555_ALPA_2022_2023_05092023185145_09052023190036.zip,ALPA,Alpa Laboratories Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21261_ALPA_2021_2022_03092022194423_09032022200018.zip,ALPA,Alpa Laboratories Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19537_ALPA_2020_2021_06092021210754_09062021220005.zip,ALPA,Alpa Laboratories Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17387_ALPA_2019_2020_05092020164825_05092020170009.zip,ALPA,Alpa Laboratories Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15767_ALPA_2018_2019_04092019195941_04092019200011.zip,ALPA,Alpa Laboratories Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14020_ALPA_2017_2018_03102018190921.zip,ALPA,Alpa Laboratories Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11961_ALPA_2016_2017_04102017153541.zip,ALPA,Alpa Laboratories Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10410_ALPA_2015_2016_07102016181818.zip,ALPA,Alpa Laboratories Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8284_ALPA_2014_2015_14092015094604.zip,ALPA,Alpa Laboratories Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5131_ALPA_2013_2014_11092014140005.zip,ALPA,Alpa Laboratories Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_797_ALPA_2012_2013_31072013184200.zip,ALPA,Alpa Laboratories Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALPA_2011_2012_17092012101733.zip,ALPA,Alpa Laboratories Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALPA_2010_2011_07092011101013.zip,ALPA,Alpa Laboratories Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALPA_2009_2010_05082011140601.zip,ALPA,Alpa Laboratories Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25768_ALPHAGEO_2023_2024_0409202423651.pdf,ALPHAGEO,Alphageo (India) Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23590_ALPHAGEO_2022_2023_05092023212210_09052023220012.zip,ALPHAGEO,Alphageo (India) Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21048_ALPHAGEO_2021_2022_01092022221216_09022022070004.zip,ALPHAGEO,Alphageo (India) Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19363_ALPHAGEO_2020_2021_04092021173600_09042021180005.zip,ALPHAGEO,Alphageo (India) Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17374_ALPHAGEO_2019_2020_05092020151040_05092020160002.zip,ALPHAGEO,Alphageo (India) Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15722_ALPHAGEO_2018_2019_04092019151000_04092019160008.zip,ALPHAGEO,Alphageo (India) Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13429_ALPHAGEO_2017_2018_15092018132441.zip,ALPHAGEO,Alphageo (India) Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11868_ALPHAGEO_2016_2017_03102017121547.zip,ALPHAGEO,Alphageo (India) Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10152_ALPHAGEO_2015_2016_04102016124454.zip,ALPHAGEO,Alphageo (India) Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7586_ALPHAGEO_2014_2015_04092015183240.zip,ALPHAGEO,Alphageo (India) Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5659_ALPHAGEO_2013_2014_20102014172811.zip,ALPHAGEO,Alphageo (India) Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1713_ALPHAGEO_2012_2013_13092013081916.zip,ALPHAGEO,Alphageo (India) Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALPHAGEO_2011_2012_14092012101123.zip,ALPHAGEO,Alphageo (India) Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALPHAGEO_2010_2011_12102012051212.zip,ALPHAGEO,Alphageo (India) Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALPHAGEO_2009_2010_03072010120000.zip,ALPHAGEO,Alphageo (India) Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25235_ALPSINDUS_2023_2024_28082024174635.pdf,ALPSINDUS,Alps Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_21951_ALPSINDUS_2022_2023_01062023174107.zip,ALPSINDUS,Alps Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20245_ALPSINDUS_2021_2022_06072022114401_07062022120003.zip,ALPSINDUS,Alps Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18792_ALPSINDUS_2020_2021_20082021184845_20082021190002.zip,ALPSINDUS,Alps Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17014_ALPSINDUS_2019_2020_31082020152554_31082020160003.zip,ALPSINDUS,Alps Industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15032_ALPSINDUS_2018_2019_26072019170246_26072019180004.zip,ALPSINDUS,Alps Industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13384_ALPSINDUS_2017_2018_08092018152022.zip,ALPSINDUS,Alps Industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11230_ALPSINDUS_2016_2017_30082017123412.zip,ALPSINDUS,Alps Industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9719_ALPSINDUS_2015_2016_20092016090612.zip,ALPSINDUS,Alps Industries Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7572_ALPSINDUS_2014_2015_04092015184731.zip,ALPSINDUS,Alps Industries Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4290_ALPSINDUS_2013_2014_14082014095111.zip,ALPSINDUS,Alps Industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1153_ALPSINDUS_2012_2013_23082013175224.zip,ALPSINDUS,Alps Industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALPSINDUS_2011_2012_31122012025858.zip,ALPSINDUS,Alps Industries Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALPSINDUS_2010_2011_11102011102526.zip,ALPSINDUS,Alps Industries Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALPSINDUS_2009_2010_28062012102935.zip,ALPSINDUS,Alps Industries Limited
,2008 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_5853_ALPSINDUS_2008_2009_21112014100002.zip,ALPSINDUS,Alps Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24586_AMBER_2023_2024_18072024221333.pdf,AMBER,Amber Enterprises India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22443_AMBER_2022_2023_18072023234131.zip,AMBER,Amber Enterprises India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20327_AMBER_2021_2022_11072022222714.zip,AMBER,Amber Enterprises India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18756_AMBER_2020_2021_17082021193104_17082021200002.zip,AMBER,Amber Enterprises India Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16718_AMBER_2019_2020_12082020175340_12082020180002.zip,AMBER,Amber Enterprises India Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15044_AMBER_2018_2019_27072019155834_27072019160004.zip,AMBER,Amber Enterprises India Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13470_AMBER_2017_2018_19092018144816.zip,AMBER,Amber Enterprises India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25759_AMBICAAGAR_2023_2024_0409202421580.pdf,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23071_AMBICAAGAR_2022_2023_29082023200415_08292023210000.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21264_AMBICAAGAR_2021_2022_03092022195714_09032022200025.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19856_AMBICAAGAR_2020_2021_06122021223757_12062021230003.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17687_AMBICAAGAR_2019_2020_09092020215242_09092020220002.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15925_AMBICAAGAR_2018_2019_07092019124331_07092019130008.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13794_AMBICAAGAR_2017_2018_29092018135915.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12417_AMBICAAGAR_2016_2017_28062018125726.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9860_AMBICAAGAR_2015_2016_26092016101753.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2871_AMBICAAGAR_2012_2013_19112013141649.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AMBICAAGAR_2011_2012_08012013091025.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AMBICAAGAR_2010_2011_11102011072526.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AMBICAAGAR_2009_2010_02022011192255.zip,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25164_AMBIKCO_2023_2024_2708202413348.pdf,AMBIKCO,Ambika Cotton Mills Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22993_AMBIKCO_2022_2023_28082023163042_08282023170018.zip,AMBIKCO,Ambika Cotton Mills Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20918_AMBIKCO_2021_2022_29082022121348_08292022130001.zip,AMBIKCO,Ambika Cotton Mills Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19223_AMBIKCO_2020_2021_03092021110507_09032021120018.zip,AMBIKCO,Ambika Cotton Mills Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17061_AMBIKCO_2019_2020_01092020131753_01092020140003.zip,AMBIKCO,Ambika Cotton Mills Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15637_AMBIKCO_2018_2019_03092019124422_03092019130003.zip,AMBIKCO,Ambika Cotton Mills Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13702_AMBIKCO_2017_2018_28092018134053.zip,AMBIKCO,Ambika Cotton Mills Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11701_AMBIKCO_2016_2017_28092017124131.zip,AMBIKCO,Ambika Cotton Mills Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10019_AMBIKCO_2015_2016_04102016164617.zip,AMBIKCO,Ambika Cotton Mills Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7356_AMBIKCO_2014_2015_31082015113429.zip,AMBIKCO,Ambika Cotton Mills Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4849_AMBIKCO_2013_2014_04092014111927.zip,AMBIKCO,Ambika Cotton Mills Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2941_AMBIKCO_2012_2013_21112013141555.zip,AMBIKCO,Ambika Cotton Mills Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2626_AMBIKCO_2011_2012_22102013160017.zip,AMBIKCO,Ambika Cotton Mills Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24049_AMBUJACEM_2023_2024_29052024171037.pdf,AMBUJACEM,Ambuja Cements Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22094_AMBUJACEM_2022_2023_28062023132909_06282023140000.zip,AMBUJACEM,Ambuja Cements Limited
,2021 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19922_AMBUJACEM_2021_2021_04042022170541_04042022180003.zip,AMBUJACEM,Ambuja Cements Limited
,2020 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_18062_AMBUJACEM_2020_2020_17032021170750_17032021180009.zip,AMBUJACEM,Ambuja Cements Limited
,2019 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_16208_AMBUJACEM_2019_2019_16032020161716_16032020170003.zip,AMBUJACEM,Ambuja Cements Limited
,2018 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14459_AMBUJACEM_2018_2018_01042019111746.zip,AMBUJACEM,Ambuja Cements Limited
,2017 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12400_AMBUJACEM_2017_2017_19062018111521.zip,AMBUJACEM,Ambuja Cements Limited
,2016 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10689_AMBUJACEM_2016_2016_03042017121217.zip,AMBUJACEM,Ambuja Cements Limited
,2015 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_8793_AMBUJACEM_2015_2015_18032016105033.zip,AMBUJACEM,Ambuja Cements Limited
,2014 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5985_AMBUJACEM_2014_2014_26032015183922.zip,AMBUJACEM,Ambuja Cements Limited
,2013 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_3235_AMBUJACEM_2013_2013_02042014162705.zip,AMBUJACEM,Ambuja Cements Limited
,2012 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_863_AMBUJACEM_2012_2012_06082013112626.zip,AMBUJACEM,Ambuja Cements Limited
,2011 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AMBUJACEM_2011_2011_15062012110035.zip,AMBUJACEM,Ambuja Cements Limited
,2010 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AMBUJACEM_2010_2010_15062012100818.zip,AMBUJACEM,Ambuja Cements Limited
,2009 - 2009,https://nsearchives.nseindia.com/annual_reports/AR_AMBUJACEM_2009_2009_18082010121500.zip,AMBUJACEM,Ambuja Cements Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25834_AMDIND_2023_2024_0509202417810.pdf,AMDIND,AMD Industries Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23647_AMDIND_2022_2023_06092023171306_09062023180024.zip,AMDIND,AMD Industries Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21381_AMDIND_2021_2022_05092022180338_09052022190005.zip,AMDIND,AMD Industries Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18838_AMDIND_2020_2021_23082021184220_23082021190004.zip,AMDIND,AMD Industries Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17729_AMDIND_2019_2020_03102020170958_03102020180003.zip,AMDIND,AMD Industries Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15633_AMDIND_2018_2019_03092019103550_03092019110003.zip,AMDIND,AMD Industries Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14235_AMDIND_2017_2018_11102018131005.zip,AMDIND,AMD Industries Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11807_AMDIND_2016_2017_29092017174026.zip,AMDIND,AMD Industries Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10076_AMDIND_2015_2016_04102016163152.zip,AMDIND,AMD Industries Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7604_AMDIND_2014_2015_04092015183054.zip,AMDIND,AMD Industries Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4643_AMDIND_2013_2014_01092014111408.zip,AMDIND,AMD Industries Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2115_AMDIND_2012_2013_27092013114524.zip,AMDIND,AMD Industries Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AMDIND_2011_2012_31122012121717.zip,AMDIND,AMD Industries Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AMDIND_2010_2011_11052012110305.zip,AMDIND,AMD Industries Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AMDIND_2009_2010_01092010120000.zip,AMDIND,AMD Industries Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25294_AMIORG_2023_2024_29082024185446.pdf,AMIORG,Ami Organics Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23315_AMIORG_2022_2023_02092023212504_09022023220001.zip,AMIORG,Ami Organics Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20414_AMIORG_2021_2022_18072022174113_07182022180003.zip,AMIORG,Ami Organics Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24892_AMJLAND_2023_2024_0908202416921.pdf,AMJLAND,Amj Land Holdings Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22370_AMJLAND_2022_2023_15072023160316_07152023170001.zip,AMJLAND,Amj Land Holdings Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20411_AMJLAND_2021_2022_18072022135252_07182022140005.zip,AMJLAND,Amj Land Holdings Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18530_AMJLAND_2020_2021_27072021171941_27072021180003.zip,AMJLAND,Amj Land Holdings Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16575_AMJLAND_2019_2020_27072020185622_27072020190002.zip,AMJLAND,Amj Land Holdings Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14663_AMJLAND_2018_2019_01072019182923_01072019190009.zip,AMJLAND,Amj Land Holdings Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12578_AMJLAND_2017_2018_24072018182844.zip,AMJLAND,Amj Land Holdings Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10824_PDUMJEPULP_2016_2017_23072017141419.zip,AMJLAND,Amj Land Holdings Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9735_PDUMJEPULP_2015_2016_12102016114539.zip,AMJLAND,Amj Land Holdings Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7310_PDUMJEPULP_2014_2015_26082015122609.zip,AMJLAND,Amj Land Holdings Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5782_PDUMJEPULP_2013_2014_13112014180004.zip,AMJLAND,Amj Land Holdings Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_844_PDUMJEPULP_2012_2013_06082013113254.zip,AMJLAND,Amj Land Holdings Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2448_PDUMJEPULP_2011_2012_15102013180005.zip,AMJLAND,Amj Land Holdings Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_PDUMJEPULP_2009_2010_13092010120000.zip,AMJLAND,Amj Land Holdings Limited
